               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,             0.06761,            0.074664,            0.020292,              0.4752,             0.37105,             0.37786,             0.20766,            0.064655,             0.10621,            0.025897,           0.0052645,           0.0052645,           0.0052645
                 157,            0.067946,            0.076014,            0.020363,             0.45777,             0.38217,              0.3778,             0.20768,            0.064648,              0.1062,            0.025892,           0.0052174,           0.0052174,           0.0052174
                 158,            0.067561,            0.074633,            0.020138,             0.46527,             0.37855,             0.37805,             0.20761,            0.064641,              0.1062,            0.025887,           0.0051704,           0.0051704,           0.0051704
                 159,             0.06773,            0.074492,            0.020356,             0.46283,             0.38079,             0.37837,             0.20789,            0.064633,             0.10619,            0.025878,           0.0051234,           0.0051234,           0.0051234
                 160,            0.067607,            0.075067,             0.02032,             0.46279,             0.38117,             0.37864,             0.20821,            0.064626,             0.10619,            0.025874,           0.0050765,           0.0050765,           0.0050765
                 161,            0.067354,            0.073959,            0.020228,             0.45912,             0.38394,             0.37915,             0.20848,             0.06462,             0.10618,             0.02587,           0.0050296,           0.0050296,           0.0050296
                 162,            0.067428,            0.075376,            0.020164,             0.46255,             0.38257,             0.37927,             0.20849,            0.064612,             0.10618,            0.025863,           0.0049828,           0.0049828,           0.0049828
                 163,            0.067498,            0.074523,            0.020218,             0.46195,             0.38265,             0.37961,             0.20869,            0.064605,             0.10618,            0.025856,            0.004936,            0.004936,            0.004936
                 164,            0.067276,            0.074366,            0.020001,             0.46355,             0.38141,              0.3799,              0.2087,              0.0646,             0.10618,            0.025848,           0.0048893,           0.0048893,           0.0048893
                 165,            0.067236,            0.073048,            0.020148,             0.45904,              0.3849,              0.3801,             0.20865,            0.064595,             0.10616,            0.025844,           0.0048426,           0.0048426,           0.0048426
                 166,            0.067511,            0.073719,            0.020155,             0.45499,             0.38784,             0.37993,             0.20876,            0.064589,             0.10616,            0.025839,            0.004796,            0.004796,            0.004796
                 167,            0.067294,            0.074222,            0.020215,             0.46659,             0.38099,             0.38018,             0.20912,            0.064584,             0.10616,            0.025833,           0.0047495,           0.0047495,           0.0047495
                 168,            0.067488,             0.07425,            0.019947,             0.46819,             0.37984,             0.38038,             0.20919,            0.064578,             0.10615,            0.025829,           0.0047031,           0.0047031,           0.0047031
                 169,            0.067665,            0.074348,            0.019939,             0.45813,             0.38684,             0.38073,             0.20966,            0.064575,             0.10614,            0.025827,           0.0046568,           0.0046568,           0.0046568
                 170,            0.067329,            0.073549,            0.020084,             0.45746,             0.38689,             0.38105,             0.20976,            0.064572,             0.10614,            0.025823,           0.0046105,           0.0046105,           0.0046105
                 171,            0.067114,            0.073995,            0.019744,             0.45692,             0.38655,             0.38127,              0.2098,            0.064569,             0.10614,             0.02582,           0.0045644,           0.0045644,           0.0045644
                 172,            0.067375,            0.074278,            0.019937,             0.45826,             0.38608,             0.38141,             0.20984,            0.064565,             0.10613,            0.025817,           0.0045184,           0.0045184,           0.0045184
                 173,             0.06717,            0.073726,            0.019975,             0.45665,             0.38667,             0.38148,             0.20993,            0.064563,             0.10613,            0.025816,           0.0044724,           0.0044724,           0.0044724
                 174,             0.06702,            0.073425,             0.01989,              0.4584,             0.38521,             0.38163,             0.21005,            0.064561,             0.10613,            0.025811,           0.0044266,           0.0044266,           0.0044266
                 175,            0.067225,            0.073998,            0.019816,             0.49262,             0.36621,             0.38171,             0.21022,            0.064557,             0.10613,            0.025807,           0.0043809,           0.0043809,           0.0043809
                 176,            0.067471,             0.07469,            0.019728,             0.49257,             0.36665,             0.38186,             0.21015,            0.064552,             0.10612,            0.025805,           0.0043353,           0.0043353,           0.0043353
                 177,            0.067217,            0.074214,            0.019721,             0.49362,             0.36622,              0.3819,             0.21024,            0.064549,             0.10612,            0.025804,           0.0042899,           0.0042899,           0.0042899
                 178,            0.067115,            0.073599,            0.019753,             0.49066,             0.36791,             0.38206,             0.21042,            0.064544,             0.10612,            0.025802,           0.0042445,           0.0042445,           0.0042445
                 179,            0.067433,            0.073797,            0.019656,              0.4703,             0.37892,              0.3821,             0.21051,             0.06454,             0.10611,            0.025799,           0.0041994,           0.0041994,           0.0041994
                 180,            0.066881,            0.073792,            0.019664,             0.48606,              0.3704,             0.38249,              0.2107,            0.064537,             0.10611,            0.025795,           0.0041543,           0.0041543,           0.0041543
                 181,            0.067113,            0.073267,            0.019729,              0.4767,             0.37547,             0.38245,             0.21049,            0.064534,              0.1061,            0.025793,           0.0041094,           0.0041094,           0.0041094
                 182,            0.066887,            0.074059,             0.01961,             0.49514,             0.36612,             0.38251,             0.21098,            0.064531,              0.1061,             0.02579,           0.0040647,           0.0040647,           0.0040647
                 183,            0.067086,            0.073308,            0.019742,             0.49589,             0.36641,             0.38238,             0.21096,             0.06453,              0.1061,            0.025788,           0.0040201,           0.0040201,           0.0040201
                 184,            0.066726,            0.072475,            0.019667,             0.45799,             0.38764,             0.38273,             0.21089,            0.064527,              0.1061,            0.025786,           0.0039757,           0.0039757,           0.0039757
                 185,            0.067124,             0.07326,            0.019623,             0.48451,             0.37204,             0.38239,             0.21084,            0.064525,              0.1061,            0.025783,           0.0039314,           0.0039314,           0.0039314
                 186,            0.066816,            0.073281,            0.019592,             0.45165,              0.3925,             0.38276,             0.21098,            0.064523,             0.10609,            0.025781,           0.0038873,           0.0038873,           0.0038873
                 187,            0.066941,            0.072812,            0.019488,             0.49197,              0.3684,             0.38318,             0.21102,            0.064521,             0.10609,             0.02578,           0.0038434,           0.0038434,           0.0038434
                 188,            0.067084,             0.07431,            0.019475,             0.45746,             0.38847,             0.38332,             0.21111,            0.064519,             0.10609,            0.025777,           0.0037997,           0.0037997,           0.0037997
                 189,            0.067293,            0.073571,            0.019616,             0.49031,             0.36944,              0.3832,             0.21106,            0.064516,             0.10608,            0.025775,           0.0037562,           0.0037562,           0.0037562
                 190,            0.066984,            0.073116,              0.0196,             0.49313,             0.36846,             0.38316,             0.21099,            0.064513,             0.10608,            0.025774,           0.0037128,           0.0037128,           0.0037128
                 191,            0.066682,            0.071893,            0.019554,             0.45823,             0.38912,             0.38333,             0.21068,            0.064511,             0.10608,            0.025772,           0.0036697,           0.0036697,           0.0036697
                 192,            0.067025,            0.074161,            0.019533,             0.45886,             0.38802,             0.38335,             0.21084,            0.064508,             0.10608,             0.02577,           0.0036267,           0.0036267,           0.0036267
                 193,            0.066933,            0.073946,             0.01961,             0.45869,             0.38862,             0.38364,             0.21107,            0.064505,             0.10608,            0.025769,            0.003584,            0.003584,            0.003584
                 194,            0.066644,            0.073747,            0.019401,             0.49084,             0.36886,             0.38362,             0.21107,            0.064503,             0.10607,            0.025767,           0.0035415,           0.0035415,           0.0035415
                 195,            0.067141,            0.073092,            0.019575,             0.46714,             0.38267,             0.38378,             0.21099,            0.064501,             0.10607,            0.025766,           0.0034991,           0.0034991,           0.0034991
                 196,            0.066838,            0.072536,            0.019424,               0.485,             0.37296,             0.38411,             0.21112,            0.064498,             0.10609,            0.025764,            0.003457,            0.003457,            0.003457
                 197,            0.066634,            0.072467,            0.019342,             0.48803,             0.37183,             0.38422,             0.21108,            0.064495,             0.10608,            0.025761,           0.0034152,           0.0034152,           0.0034152
                 198,            0.066733,            0.073994,            0.019139,             0.48783,             0.37204,             0.38423,             0.21111,            0.064492,             0.10608,             0.02576,           0.0033735,           0.0033735,           0.0033735
                 199,            0.066826,            0.072723,            0.019362,             0.48209,             0.37477,             0.38418,             0.21119,             0.06449,             0.10608,             0.02576,           0.0033321,           0.0033321,           0.0033321
                 200,            0.066613,            0.073116,            0.019398,             0.47987,             0.37658,             0.38421,             0.21124,            0.064489,             0.10608,            0.025758,           0.0032909,           0.0032909,           0.0032909
                 201,            0.066738,            0.073763,            0.019307,             0.47896,               0.377,             0.38439,              0.2112,            0.064485,             0.10609,            0.025756,             0.00325,             0.00325,             0.00325
                 202,            0.066865,            0.073204,            0.019175,             0.47864,              0.3779,             0.38442,             0.21124,            0.064482,             0.10608,            0.025755,           0.0032093,           0.0032093,           0.0032093
                 203,            0.066583,             0.07286,            0.019228,             0.47636,             0.37855,             0.38441,             0.21123,            0.064479,             0.10608,            0.025755,           0.0031689,           0.0031689,           0.0031689
                 204,            0.066557,             0.07295,            0.019087,             0.46975,             0.38184,             0.38446,             0.21138,            0.064477,             0.10608,            0.025754,           0.0031287,           0.0031287,           0.0031287
                 205,            0.066629,            0.073827,             0.01911,             0.47929,              0.3761,             0.38457,             0.21148,            0.064478,             0.10608,            0.025753,           0.0030888,           0.0030888,           0.0030888
                 206,            0.067066,            0.073488,            0.019169,             0.47623,             0.37817,             0.38431,             0.21153,            0.064478,             0.10609,            0.025752,           0.0030491,           0.0030491,           0.0030491
                 207,            0.066759,            0.072826,              0.0192,              0.4784,             0.37721,             0.38431,             0.21159,            0.064477,              0.1061,            0.025751,           0.0030097,           0.0030097,           0.0030097
                 208,            0.066554,             0.07281,            0.019156,             0.47836,             0.37766,             0.38472,             0.21139,            0.064475,             0.10609,            0.025749,           0.0029706,           0.0029706,           0.0029706
                 209,            0.066351,            0.073657,            0.019197,             0.48715,             0.37338,             0.38488,             0.21149,            0.064472,             0.10609,            0.025747,           0.0029318,           0.0029318,           0.0029318
                 210,            0.066754,            0.072689,            0.019091,             0.47828,             0.37762,             0.38473,             0.21145,            0.064472,             0.10609,            0.025746,           0.0028932,           0.0028932,           0.0028932
                 211,            0.066282,             0.07213,            0.019118,             0.45199,             0.39492,             0.38532,             0.21156,            0.064472,             0.10609,            0.025747,            0.002855,            0.002855,            0.002855
                 212,            0.066662,            0.073045,            0.019113,             0.45367,             0.39318,             0.38523,             0.21165,            0.064471,              0.1061,            0.025745,            0.002817,            0.002817,            0.002817
                 213,            0.066515,            0.072516,            0.019058,              0.4525,             0.39416,             0.38502,             0.21162,            0.064469,              0.1061,            0.025745,           0.0027793,           0.0027793,           0.0027793
                 214,            0.066161,            0.072112,            0.018998,             0.47584,              0.3794,             0.38549,             0.21174,            0.064467,              0.1061,            0.025744,           0.0027419,           0.0027419,           0.0027419
                 215,            0.066421,            0.073013,            0.018928,             0.48002,             0.37722,             0.38531,             0.21174,            0.064466,              0.1061,            0.025742,           0.0027048,           0.0027048,           0.0027048
                 216,            0.066583,            0.073077,            0.018991,             0.48073,             0.37732,             0.38534,             0.21172,            0.064465,             0.10609,             0.02574,           0.0026681,           0.0026681,           0.0026681
                 217,            0.066267,            0.071512,            0.019158,             0.47725,             0.37979,             0.38562,             0.21194,            0.064464,              0.1061,            0.025738,           0.0026316,           0.0026316,           0.0026316
                 218,            0.066324,            0.071943,            0.018893,             0.47602,             0.38001,             0.38575,             0.21161,            0.064461,              0.1061,            0.025737,           0.0025954,           0.0025954,           0.0025954
                 219,            0.066663,            0.072486,            0.019025,             0.47834,              0.3792,             0.38607,             0.21187,            0.064461,             0.10609,            0.025734,           0.0025596,           0.0025596,           0.0025596
                 220,            0.066266,            0.072197,            0.018714,             0.47508,              0.3808,             0.38585,             0.21175,            0.064459,              0.1061,            0.025733,           0.0025241,           0.0025241,           0.0025241
                 221,            0.066491,            0.073296,            0.018886,             0.49482,             0.37033,              0.3858,             0.21181,            0.064457,             0.10609,            0.025734,           0.0024889,           0.0024889,           0.0024889
                 222,            0.066637,            0.072939,            0.018814,             0.49547,             0.37059,             0.38602,             0.21187,            0.064456,             0.10608,            0.025733,           0.0024541,           0.0024541,           0.0024541
                 223,            0.066452,            0.072101,            0.018806,             0.49483,             0.37059,             0.38595,             0.21206,            0.064454,             0.10609,            0.025731,           0.0024195,           0.0024195,           0.0024195
                 224,            0.066301,            0.072469,            0.018715,             0.49364,             0.37169,             0.38594,             0.21196,            0.064453,             0.10609,            0.025728,           0.0023854,           0.0023854,           0.0023854
                 225,            0.066306,            0.072828,            0.018889,             0.49601,             0.37042,             0.38629,               0.212,            0.064453,             0.10609,            0.025728,           0.0023515,           0.0023515,           0.0023515
                 226,            0.065936,            0.072274,            0.018592,             0.49938,             0.36937,             0.38606,             0.21197,             0.06445,             0.10609,            0.025726,            0.002318,            0.002318,            0.002318
                 227,            0.066183,            0.072122,            0.018786,             0.49932,             0.36938,             0.38605,             0.21202,            0.064449,             0.10609,            0.025727,           0.0022849,           0.0022849,           0.0022849
                 228,            0.066327,            0.072143,            0.018707,             0.49943,              0.3694,             0.38607,             0.21213,            0.064447,             0.10608,            0.025727,           0.0022521,           0.0022521,           0.0022521
                 229,            0.066181,            0.071138,            0.018714,             0.49578,              0.3706,              0.3858,             0.21197,            0.064447,             0.10609,            0.025727,           0.0022196,           0.0022196,           0.0022196
                 230,            0.066349,            0.072332,            0.018794,             0.49543,             0.37071,             0.38602,             0.21212,            0.064445,             0.10609,            0.025725,           0.0021876,           0.0021876,           0.0021876
                 231,            0.066249,            0.072076,            0.018851,             0.49826,             0.36957,             0.38602,             0.21204,            0.064447,             0.10609,            0.025725,           0.0021558,           0.0021558,           0.0021558
                 232,            0.065987,            0.071994,            0.018426,             0.49404,             0.37251,             0.38626,             0.21236,            0.064449,              0.1061,            0.025726,           0.0021245,           0.0021245,           0.0021245
                 233,            0.065475,            0.071158,            0.018543,             0.49453,             0.37287,             0.38637,             0.21251,            0.064448,             0.10609,            0.025724,           0.0020935,           0.0020935,           0.0020935
                 234,            0.066623,            0.073325,            0.018666,             0.49194,             0.37387,             0.38676,             0.21278,            0.064446,             0.10609,            0.025722,           0.0020629,           0.0020629,           0.0020629
                 235,            0.066266,            0.071519,             0.01858,             0.49335,             0.37324,             0.38651,             0.21273,            0.064446,             0.10609,             0.02572,           0.0020327,           0.0020327,           0.0020327
                 236,            0.065972,            0.071331,            0.018466,             0.49742,             0.37119,             0.38704,             0.21291,            0.064445,             0.10609,            0.025721,           0.0020028,           0.0020028,           0.0020028
                 237,            0.066234,             0.07271,            0.018593,              0.4988,             0.37048,              0.3869,             0.21278,            0.064444,             0.10609,            0.025721,           0.0019734,           0.0019734,           0.0019734
                 238,            0.066122,            0.072236,            0.018623,             0.49721,             0.37134,              0.3869,             0.21295,            0.064442,             0.10609,             0.02572,           0.0019443,           0.0019443,           0.0019443
                 239,            0.066007,            0.072254,            0.018594,             0.51963,             0.36099,              0.3869,             0.21283,            0.064441,             0.10609,            0.025717,           0.0019156,           0.0019156,           0.0019156
                 240,            0.066032,             0.07172,            0.018475,             0.49793,             0.37091,             0.38708,             0.21295,             0.06444,              0.1061,            0.025718,           0.0018873,           0.0018873,           0.0018873
                 241,            0.065991,            0.071391,            0.018447,             0.50328,             0.36822,             0.38675,             0.21259,             0.06444,              0.1061,             0.02572,           0.0018594,           0.0018594,           0.0018594
                 242,            0.065594,            0.072227,            0.018442,             0.51839,             0.36154,             0.38689,             0.21279,             0.06444,              0.1061,            0.025721,           0.0018319,           0.0018319,           0.0018319
                 243,            0.066039,             0.07203,            0.018513,             0.47617,              0.3827,             0.38665,             0.21287,            0.064437,              0.1061,            0.025718,           0.0018048,           0.0018048,           0.0018048
                 244,            0.065951,            0.071403,            0.018498,             0.47669,             0.38268,             0.38678,              0.2131,            0.064433,              0.1061,            0.025717,           0.0017781,           0.0017781,           0.0017781
                 245,            0.065749,            0.071548,             0.01852,             0.49734,             0.37144,             0.38679,             0.21307,            0.064432,              0.1061,            0.025716,           0.0017519,           0.0017519,           0.0017519
                 246,            0.065621,            0.070891,            0.018335,             0.51717,             0.36266,             0.38714,             0.21319,            0.064431,             0.10609,            0.025715,            0.001726,            0.001726,            0.001726
                 247,            0.066046,            0.072433,             0.01839,             0.50056,             0.37048,              0.3873,             0.21322,            0.064427,              0.1061,            0.025715,           0.0017005,           0.0017005,           0.0017005
                 248,            0.065993,            0.071612,            0.018527,             0.50878,             0.36719,             0.38775,             0.21314,            0.064427,              0.1061,            0.025717,           0.0016755,           0.0016755,           0.0016755
                 249,            0.065663,            0.071865,            0.018398,             0.51285,             0.36521,             0.38773,              0.2132,            0.064428,              0.1061,            0.025718,           0.0016509,           0.0016509,           0.0016509
                 250,            0.065595,             0.07112,            0.018272,             0.51072,             0.36664,             0.38773,             0.21336,            0.064429,              0.1061,            0.025719,           0.0016267,           0.0016267,           0.0016267
                 251,            0.065982,            0.071423,            0.018353,              0.5081,              0.3677,             0.38792,             0.21358,            0.064426,              0.1061,             0.02572,           0.0016029,           0.0016029,           0.0016029
                 252,            0.066197,             0.07183,            0.018408,             0.49098,             0.37687,             0.38761,             0.21341,            0.064425,             0.10611,            0.025722,           0.0015795,           0.0015795,           0.0015795
                 253,            0.066115,            0.072402,            0.018392,             0.50088,               0.372,             0.38789,             0.21347,            0.064423,             0.10611,            0.025722,           0.0015566,           0.0015566,           0.0015566
                 254,             0.06571,            0.071764,            0.018248,             0.49111,             0.37693,             0.38795,             0.21351,            0.064422,             0.10611,             0.02572,           0.0015341,           0.0015341,           0.0015341
                 255,            0.066112,            0.071888,            0.018249,             0.49219,             0.37651,             0.38816,             0.21367,            0.064421,             0.10611,            0.025722,           0.0015121,           0.0015121,           0.0015121
                 256,            0.065843,            0.071221,            0.018289,             0.50698,             0.36926,             0.38801,             0.21365,             0.06442,             0.10611,            0.025722,           0.0014905,           0.0014905,           0.0014905
                 257,            0.065442,            0.070703,            0.018184,             0.49487,             0.37487,             0.38798,             0.21364,            0.064419,             0.10611,            0.025721,           0.0014693,           0.0014693,           0.0014693
                 258,            0.065866,            0.072082,            0.018129,             0.49626,             0.37429,             0.38793,             0.21362,            0.064419,             0.10611,            0.025721,           0.0014486,           0.0014486,           0.0014486
                 259,              0.0658,            0.072094,            0.018229,             0.50874,             0.36896,             0.38809,             0.21375,             0.06442,             0.10612,            0.025723,           0.0014283,           0.0014283,           0.0014283
                 260,            0.065977,            0.073207,            0.018228,             0.50059,             0.37251,               0.388,             0.21364,            0.064422,             0.10612,            0.025723,           0.0014084,           0.0014084,           0.0014084
                 261,            0.065685,            0.071522,             0.01814,             0.50076,             0.37271,             0.38812,             0.21371,            0.064421,             0.10614,            0.025724,            0.001389,            0.001389,            0.001389
                 262,            0.065735,              0.0712,            0.018203,             0.48524,             0.38085,             0.38796,             0.21381,            0.064423,             0.10614,            0.025729,           0.0013701,           0.0013701,           0.0013701
                 263,            0.065971,             0.07154,            0.018259,             0.48725,             0.38063,             0.38795,             0.21379,            0.064422,             0.10614,            0.025731,           0.0013516,           0.0013516,           0.0013516
                 264,            0.065476,             0.07191,            0.018028,             0.49727,             0.37462,               0.388,              0.2138,            0.064422,             0.10614,            0.025734,           0.0013336,           0.0013336,           0.0013336
                 265,            0.065507,            0.071503,            0.018089,             0.49402,             0.37634,             0.38842,             0.21405,            0.064424,             0.10615,            0.025735,            0.001316,            0.001316,            0.001316
                 266,            0.065634,            0.071719,            0.018098,             0.49389,             0.37636,              0.3884,             0.21403,            0.064428,             0.10617,            0.025737,           0.0012989,           0.0012989,           0.0012989
                 267,            0.065573,            0.070892,            0.017933,             0.49659,             0.37501,             0.38843,             0.21412,             0.06443,             0.10616,            0.025738,           0.0012822,           0.0012822,           0.0012822
                 268,            0.065679,            0.071895,            0.018139,             0.49725,               0.375,             0.38849,             0.21426,             0.06443,             0.10617,             0.02574,            0.001266,            0.001266,            0.001266
                 269,            0.065819,            0.071181,            0.018088,             0.49339,             0.37713,              0.3886,             0.21435,            0.064435,             0.10617,            0.025744,           0.0012503,           0.0012503,           0.0012503
                 270,            0.065651,            0.071941,            0.018123,             0.48573,             0.38137,             0.38844,             0.21433,            0.064439,             0.10617,             0.02575,            0.001235,            0.001235,            0.001235
                 271,            0.065551,            0.071656,            0.018094,             0.48459,             0.38228,             0.38811,             0.21414,            0.064441,             0.10619,            0.025756,           0.0012202,           0.0012202,           0.0012202
                 272,            0.065551,            0.071208,            0.017828,             0.48806,             0.38021,             0.38822,              0.2141,            0.064442,             0.10619,            0.025755,           0.0012059,           0.0012059,           0.0012059
                 273,            0.065535,            0.071228,            0.017996,             0.49019,             0.37955,             0.38799,              0.2141,            0.064444,             0.10619,            0.025758,           0.0011921,           0.0011921,           0.0011921
                 274,            0.066013,            0.072167,            0.017858,             0.49294,             0.37773,             0.38791,             0.21419,            0.064443,              0.1062,             0.02576,           0.0011787,           0.0011787,           0.0011787
                 275,            0.065646,            0.071425,            0.018026,             0.48647,             0.38124,             0.38806,             0.21422,            0.064445,              0.1062,             0.02576,           0.0011658,           0.0011658,           0.0011658
                 276,            0.065511,            0.071629,            0.018025,             0.49909,             0.37517,             0.38826,              0.2143,            0.064448,              0.1062,            0.025767,           0.0011533,           0.0011533,           0.0011533
                 277,            0.065643,            0.071344,            0.018017,             0.49861,             0.37518,              0.3882,              0.2142,            0.064449,              0.1062,            0.025768,           0.0011414,           0.0011414,           0.0011414
                 278,            0.065813,             0.07211,            0.017912,             0.49552,             0.37651,             0.38804,             0.21418,            0.064451,             0.10622,             0.02577,           0.0011299,           0.0011299,           0.0011299
                 279,            0.065625,            0.070795,            0.017966,             0.49857,             0.37503,             0.38838,             0.21443,            0.064451,             0.10622,             0.02577,           0.0011189,           0.0011189,           0.0011189
                 280,            0.065937,            0.071832,            0.018037,             0.50001,             0.37429,             0.38864,             0.21456,            0.064451,             0.10622,            0.025771,           0.0011084,           0.0011084,           0.0011084
